iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,valid_interests
247,5.0,1,10,1,10,9,7,7.0,8,5,238.0,0,-0.14,0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0,5.0,8.0,8.0,5.0,7.0,5.0,6.0,6.0,2.0,25.0,Earth and Environmental Science,10.0,"Fudan University, Shanghai, China",,,4.0,1.0,1.0,"Shanghai, China","200,065",,1.0,6.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,5.0,10.0,2.0,8.0,4.0,3.0,8.0,6.0,2.0,3.0,1,6.0,7.0,7.0,6.0,5.0,3.0,6.0,5.0,0.0,5.0,25.0,30.0,10.0,10.0,0.0,25.0,4.0,8.0,8.0,3.0,3.0,5.0,1.0,1.0,,,,,,,25.0,30.0,5.0,15.0,0.0,25.0,25.0,15.0,20.0,15.0,10.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,4.0,7.0,6.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,,,25.0,30.0,10.0,15.0,0.0,20.0,25.0,25.0,15.0,15.0,10.0,10.0,20.0,10.0,20.0,25.0,10.0,15.0,25.0,10.0,10.0,20.0,15.0,20.0,4.0,8.0,7.0,3.0,3.0,2.0,7.0,6.0,6.0,5.0,17
247,5.0,1,10,1,10,9,6,6.0,7,6,239.0,0,0.02,0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0,6.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0,2.0,25.0,Earth and Environmental Science,10.0,"Fudan University, Shanghai, China",,,4.0,1.0,1.0,"Shanghai, China","200,065",,1.0,6.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,5.0,10.0,2.0,8.0,4.0,3.0,8.0,6.0,2.0,3.0,1,5.0,8.0,6.0,5.0,4.0,7.0,7.0,7.0,0.0,5.0,25.0,30.0,10.0,10.0,0.0,25.0,4.0,8.0,8.0,3.0,3.0,5.0,1.0,1.0,,,,,,,25.0,30.0,5.0,15.0,0.0,25.0,25.0,15.0,20.0,15.0,10.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,4.0,7.0,6.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,,,25.0,30.0,10.0,15.0,0.0,20.0,25.0,25.0,15.0,15.0,10.0,10.0,20.0,10.0,20.0,25.0,10.0,15.0,25.0,10.0,10.0,20.0,15.0,20.0,4.0,8.0,7.0,3.0,3.0,2.0,7.0,6.0,6.0,5.0,17
247,5.0,1,10,1,10,9,5,5.0,6,7,240.0,0,-0.06,1,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0,4.0,5.0,5.0,4.0,7.0,3.0,4.0,2.0,2.0,25.0,Earth and Environmental Science,10.0,"Fudan University, Shanghai, China",,,4.0,1.0,1.0,"Shanghai, China","200,065",,1.0,6.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,5.0,10.0,2.0,8.0,4.0,3.0,8.0,6.0,2.0,3.0,1,6.0,6.0,4.0,8.0,3.0,4.0,7.0,7.0,0.0,5.0,25.0,30.0,10.0,10.0,0.0,25.0,4.0,8.0,8.0,3.0,3.0,5.0,1.0,1.0,,,,,,,25.0,30.0,5.0,15.0,0.0,25.0,25.0,15.0,20.0,15.0,10.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,4.0,7.0,6.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,,,25.0,30.0,10.0,15.0,0.0,20.0,25.0,25.0,15.0,15.0,10.0,10.0,20.0,10.0,20.0,25.0,10.0,15.0,25.0,10.0,10.0,20.0,15.0,20.0,4.0,8.0,7.0,3.0,3.0,2.0,7.0,6.0,6.0,5.0,17
247,5.0,1,10,1,10,9,9,9.0,1,8,241.0,0,-0.15,1,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0,5.0,10.0,10.0,9.0,6.0,7.0,8.0,6.0,2.0,25.0,Earth and Environmental Science,10.0,"Fudan University, Shanghai, China",,,4.0,1.0,1.0,"Shanghai, China","200,065",,1.0,6.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,5.0,10.0,2.0,8.0,4.0,3.0,8.0,6.0,2.0,3.0,1,5.0,6.0,5.0,5.0,4.0,3.0,5.0,6.0,0.0,5.0,25.0,30.0,10.0,10.0,0.0,25.0,4.0,8.0,8.0,3.0,3.0,5.0,1.0,1.0,,,,,,,25.0,30.0,5.0,15.0,0.0,25.0,25.0,15.0,20.0,15.0,10.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,4.0,7.0,6.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,,,25.0,30.0,10.0,15.0,0.0,20.0,25.0,25.0,15.0,15.0,10.0,10.0,20.0,10.0,20.0,25.0,10.0,15.0,25.0,10.0,10.0,20.0,15.0,20.0,4.0,8.0,7.0,3.0,3.0,2.0,7.0,6.0,6.0,5.0,17
247,5.0,1,10,1,10,9,4,4.0,5,9,242.0,0,-0.01,0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,0,1.0,7.0,6.0,2.0,2.0,3.0,2.0,3.0,2.0,25.0,Earth and Environmental Science,10.0,"Fudan University, Shanghai, China",,,4.0,1.0,1.0,"Shanghai, China","200,065",,1.0,6.0,4.0,Naturalist,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,5.0,10.0,2.0,8.0,4.0,3.0,8.0,6.0,2.0,3.0,1,8.0,6.0,6.0,6.0,3.0,5.0,7.0,5.0,0.0,5.0,25.0,30.0,10.0,10.0,0.0,25.0,4.0,8.0,8.0,3.0,3.0,5.0,1.0,1.0,,,,,,,25.0,30.0,5.0,15.0,0.0,25.0,25.0,15.0,20.0,15.0,10.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,4.0,7.0,6.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,,,25.0,30.0,10.0,15.0,0.0,20.0,25.0,25.0,15.0,15.0,10.0,10.0,20.0,10.0,20.0,25.0,10.0,15.0,25.0,10.0,10.0,20.0,15.0,20.0,4.0,8.0,7.0,3.0,3.0,2.0,7.0,6.0,6.0,5.0,17
248,6.0,1,12,1,10,9,8,8.0,3,1,234.0,0,0.23,1,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0,5.0,6.0,6.0,8.0,6.0,2.0,6.0,3.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,0,5.0,7.0,8.0,6.0,7.0,3.0,7.0,4.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,1,1.0,5,2,235.0,1,0.04,0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,1,7.0,6.0,6.0,8.0,7.0,7.0,7.0,4.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,1,7.0,8.0,6.0,8.0,6.0,4.0,8.0,6.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,2,2.0,6,3,236.0,0,-0.03,0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,1,7.0,5.0,6.0,8.0,9.0,6.0,7.0,7.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,0,6.0,6.0,9.0,6.0,7.0,4.0,6.0,4.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,3,3.0,7,4,237.0,0,0.15,0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,1,7.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,7,7.0,2,5,238.0,0,0.14,0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,1,9.0,8.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,0,6.0,8.0,7.0,7.0,6.0,3.0,7.0,5.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,6,6.0,1,6,239.0,0,0.15,0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,1,8.0,8.0,7.0,8.0,9.0,6.0,8.0,4.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,0,6.0,7.0,8.0,6.0,3.0,4.0,6.0,4.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,5,5.0,9,7,240.0,0,0.09,0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0,5.0,4.0,5.0,7.0,6.0,5.0,6.0,4.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,1,6.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,9,9.0,4,8,241.0,1,0.17,0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,1,10.0,6.0,8.0,9.0,7.0,5.0,7.0,6.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,1,6.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
248,6.0,1,12,1,10,9,4,4.0,8,9,242.0,1,0.16,0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1,5.0,3.0,6.0,7.0,10.0,3.0,7.0,6.0,2.0,27.0,Business,8.0,Cornell,"1,360.00","26,062.00",6.0,1.0,1.0,San Francisco,"92,037","49,841.00",1.0,4.0,1.0,Trader,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,1,8.0,7.0,7.0,6.0,6.0,5.0,8.0,5.0,0.0,2.0,20.0,10.0,15.0,20.0,20.0,15.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,,,,,,,20.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,20.0,25.0,10.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,2.0,,25.0,10.0,20.0,20.0,15.0,10.0,25.0,5.0,25.0,25.0,15.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,20.0,5.0,6.0,6.0,8.0,8.0,9.0,6.0,7.0,7.0,8.0,5.0,17
249,7.0,1,14,1,10,9,8,8.0,5,1,234.0,0,0.3,1,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0,4.0,8.0,7.0,8.0,9.0,8.0,7.0,5.0,2.0,33.0,Finance,8.0,Universidad Catolica de Chile,,,6.0,2.0,7.0,Chile,,,2.0,3.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,,22.0,22.0,15.0,15.0,5.0,21.0,35.0,15.0,5.0,25.0,5.0,20.0,15.0,15.0,25.0,10.0,25.0,10.0,7.0,9.0,7.0,10.0,7.0,7.0,9.0,10.0,7.0,7.0,1,9.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,0.0,4.0,20.0,20.0,18.0,17.0,10.0,15.0,7.0,9.0,9.0,8.0,9.0,8.0,1.0,3.0,,,,,,,19.0,19.0,17.0,19.0,10.0,16.0,22.0,17.0,12.0,19.0,10.0,20.0,14.0,18.0,18.0,16.0,19.0,15.0,7.0,9.0,10.0,9.0,8.0,7.0,9.0,10.0,9.0,8.0,0.0,0.0,0.0,,,20.0,20.0,20.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,7.0,9.0,10.0,8.0,9.0,7.0,9.0,10.0,8.0,9.0,17
249,7.0,1,14,1,10,9,1,1.0,7,2,235.0,0,0.31,0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,33.0,Finance,8.0,Universidad Catolica de Chile,,,6.0,2.0,7.0,Chile,,,2.0,3.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,,22.0,22.0,15.0,15.0,5.0,21.0,35.0,15.0,5.0,25.0,5.0,20.0,15.0,15.0,25.0,10.0,25.0,10.0,7.0,9.0,7.0,10.0,7.0,7.0,9.0,10.0,7.0,7.0,1,9.0,8.0,9.0,9.0,6.0,7.0,9.0,8.0,0.0,4.0,20.0,20.0,18.0,17.0,10.0,15.0,7.0,9.0,9.0,8.0,9.0,8.0,1.0,3.0,,,,,,,19.0,19.0,17.0,19.0,10.0,16.0,22.0,17.0,12.0,19.0,10.0,20.0,14.0,18.0,18.0,16.0,19.0,15.0,7.0,9.0,10.0,9.0,8.0,7.0,9.0,10.0,9.0,8.0,0.0,0.0,0.0,,,20.0,20.0,20.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,7.0,9.0,10.0,8.0,9.0,7.0,9.0,10.0,8.0,9.0,17
249,7.0,1,14,1,10,9,2,2.0,8,3,236.0,0,0.47,0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0,4.0,7.0,7.0,5.0,9.0,4.0,5.0,6.0,2.0,33.0,Finance,8.0,Universidad Catolica de Chile,,,6.0,2.0,7.0,Chile,,,2.0,3.0,1.0,Wall Street Economist,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,,22.0,22.0,15.0,15.0,5.0,21.0,35.0,15.0,5.0,25.0,5.0,20.0,15.0,15.0,25.0,10.0,25.0,10.0,7.0,9.0,7.0,10.0,7.0,7.0,9.0,10.0,7.0,7.0,0,9.0,9.0,9.0,6.0,7.0,5.0,7.0,6.0,0.0,4.0,20.0,20.0,18.0,17.0,10.0,15.0,7.0,9.0,9.0,8.0,9.0,8.0,1.0,3.0,,,,,,,19.0,19.0,17.0,19.0,10.0,16.0,22.0,17.0,12.0,19.0,10.0,20.0,14.0,18.0,18.0,16.0,19.0,15.0,7.0,9.0,10.0,9.0,8.0,7.0,9.0,10.0,9.0,8.0,0.0,0.0,0.0,,,20.0,20.0,20.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,7.0,9.0,10.0,8.0,9.0,7.0,9.0,10.0,8.0,9.0,17
